-72.6260798810000	-42.8271245180000
-72.6263221980000	-42.8276697330000
-72.6268674120000	-42.8278514710000
-72.6278972620000	-42.8280332090000
-72.6285030560000	-42.8281543680000
-72.6295934840000	-42.8281543680000
-72.6306839130000	-42.8281543680000
-72.6320166590000	-42.8274879950000
-72.6332282470000	-42.8265793040000
-72.6337734610000	-42.8257311930000
-72.6347427310000	-42.8250042400000
-72.6349244700000	-42.8240955500000
-72.6357725810000	-42.8234897560000
-72.6366206920000	-42.8237320730000
-72.6374082240000	-42.8233080180000
-72.6377111210000	-42.8225810650000
-72.6386803910000	-42.8231262800000
-72.6384986530000	-42.8240349700000
-72.6378322800000	-42.8255494550000
-72.6372870650000	-42.8267610420000
-72.6365601130000	-42.8282755270000
-72.6360148980000	-42.8295476940000
-72.6350456280000	-42.8306987020000
-72.6345609930000	-42.8320314480000
-72.6341975170000	-42.8329401390000
-72.6349244700000	-42.8338488290000
-72.6350456280000	-42.8349392580000
-72.6350456280000	-42.8362114250000
-72.6344398350000	-42.8373624330000
-72.6343186760000	-42.8390586560000
-72.6334099850000	-42.8397856080000
-72.6320772390000	-42.8405125610000
-72.6308656510000	-42.8405731400000
-72.6298963810000	-42.8409366160000
-72.6305021750000	-42.8421482040000
-72.6317137630000	-42.8426328390000
-72.6326830330000	-42.8435112400000
-72.6340460690000	-42.8444805100000
-72.6353182360000	-42.8447834070000
-72.6370144580000	-42.8448742760000
-72.6383774940000	-42.8453892010000
-72.6397708200000	-42.8457526770000
-72.6411641450000	-42.8457223870000
-72.6427694990000	-42.8456315180000
-72.6558470720000	-42.8508943520000
